age,date,cases,age_num,age_format,cases_tot,cases_norm
25_to_29,2021-01-15,197,25,25-29,2301,0.08561495002172968
30_to_34,2021-01-15,193,30,30-34,2301,0.08387657540199914
35_to_39,2021-01-15,164,35,35-39,2301,0.07127335940895263
40_to_44,2021-01-15,150,40,40-44,2301,0.0651890482398957
45_to_49,2021-01-15,163,45,45-49,2301,0.07083876575402
50_to_54,2021-01-15,196,50,50-54,2301,0.08518035636679705
55_to_59,2021-01-15,190,55,55-59,2301,0.08257279443720121
60_to_64,2021-01-15,131,60,60-64,2301,0.05693176879617558
65_to_69,2021-01-15,87,65,65-69,2301,0.03780964797913951
70_to_74,2021-01-15,74,70,70-74,2301,0.03215993046501521
75_to_79,2021-01-15,55,75,75-79,2301,0.023902651021295088
80_to_84,2021-01-15,78,80,80-84,2301,0.03389830508474576
85_to_89,2021-01-15,71,85,85-89,2301,0.030856149500217298
90+,2021-01-15,66,90,90+,2301,0.028683181225554105
0_to_4,2021-01-17,31,0,0-4,1330,0.02330827067669173
5_to_9,2021-01-17,18,5,5-9,1330,0.013533834586466165
10_to_14,2021-01-17,23,10,10-14,1330,0.017293233082706767
15_to_19,2021-01-17,61,15,15-19,1330,0.04586466165413534
20_to_24,2021-01-17,117,20,20-24,1330,0.08796992481203007
25_to_29,2021-01-17,124,25,25-29,1330,0.09323308270676692
30_to_34,2021-01-17,137,30,30-34,1330,0.10300751879699248
35_to_39,2021-01-17,97,35,35-39,1330,0.07293233082706767
40_to_44,2021-01-17,79,40,40-44,1330,0.059398496240601506
45_to_49,2021-01-17,98,45,45-49,1330,0.07368421052631578
50_to_54,2021-01-17,113,50,50-54,1330,0.0849624060150376
55_to_59,2021-01-17,107,55,55-59,1330,0.08045112781954887
60_to_64,2021-01-17,84,60,60-64,1330,0.06315789473684211
65_to_69,2021-01-17,48,65,65-69,1330,0.03609022556390978
70_to_74,2021-01-17,38,70,70-74,1330,0.02857142857142857
75_to_79,2021-01-17,37,75,75-79,1330,0.027819548872180452
80_to_84,2021-01-17,35,80,80-84,1330,0.02631578947368421
85_to_89,2021-01-17,38,85,85-89,1330,0.02857142857142857
90+,2021-01-17,45,90,90+,1330,0.03383458646616541
0_to_4,2021-01-18,23,0,0-4,1106,0.020795660036166366
5_to_9,2021-01-18,23,5,5-9,1106,0.020795660036166366
10_to_14,2021-01-18,41,10,10-14,1106,0.037070524412296565
15_to_19,2021-01-18,69,15,15-19,1106,0.06238698010849909
20_to_24,2021-01-18,86,20,20-24,1106,0.07775768535262206
25_to_29,2021-01-18,104,25,25-29,1106,0.09403254972875226
30_to_34,2021-01-18,96,30,30-34,1106,0.0867992766726944
35_to_39,2021-01-18,97,35,35-39,1106,0.08770343580470162
40_to_44,2021-01-18,64,40,40-44,1106,0.05786618444846293
45_to_49,2021-01-18,95,45,45-49,1106,0.08589511754068715
50_to_54,2021-01-18,107,50,50-54,1106,0.09674502712477397
55_to_59,2021-01-18,79,55,55-59,1106,0.07142857142857142
60_to_64,2021-01-18,64,60,60-64,1106,0.05786618444846293
65_to_69,2021-01-18,45,65,65-69,1106,0.0406871609403255
70_to_74,2021-01-18,34,70,70-74,1106,0.03074141048824593
75_to_79,2021-01-18,30,75,75-79,1106,0.027124773960216998
80_to_84,2021-01-18,17,80,80-84,1106,0.015370705244122965
85_to_89,2021-01-18,11,85,85-89,1106,0.009945750452079566
90+,2021-01-18,21,90,90+,1106,0.0189873417721519
0_to_4,2021-01-19,25,0,0-4,1283,0.019485580670303974
5_to_9,2021-01-19,37,5,5-9,1283,0.028838659392049885
10_to_14,2021-01-19,31,10,10-14,1283,0.024162120031176928
15_to_19,2021-01-19,57,15,15-19,1283,0.044427123928293066
20_to_24,2021-01-19,109,20,20-24,1283,0.08495713172252534
25_to_29,2021-01-19,134,25,25-29,1283,0.1044427123928293
30_to_34,2021-01-19,120,30,30-34,1283,0.09353078721745908
35_to_39,2021-01-19,114,35,35-39,1283,0.08885424785658613
40_to_44,2021-01-19,82,40,40-44,1283,0.06391270459859703
45_to_49,2021-01-19,98,45,45-49,1283,0.07638347622759158
50_to_54,2021-01-19,124,50,50-54,1283,0.09664848012470771
55_to_59,2021-01-19,93,55,55-59,1283,0.0724863600935308
60_to_64,2021-01-19,69,60,60-64,1283,0.05378020265003897
65_to_69,2021-01-19,31,65,65-69,1283,0.024162120031176928
70_to_74,2021-01-19,37,70,70-74,1283,0.028838659392049885
75_to_79,2021-01-19,42,75,75-79,1283,0.03273577552611068
80_to_84,2021-01-19,31,80,80-84,1283,0.024162120031176928
85_to_89,2021-01-19,24,85,85-89,1283,0.018706157443491817
90+,2021-01-19,25,90,90+,1283,0.019485580670303974
0_to_4,2021-01-20,36,0,0-4,1954,0.01842374616171955
5_to_9,2021-01-20,24,5,5-9,1954,0.012282497441146366
10_to_14,2021-01-20,31,10,10-14,1954,0.01586489252814739
15_to_19,2021-01-20,86,15,15-19,1954,0.044012282497441144
20_to_24,2021-01-20,169,20,20-24,1954,0.086489252814739
25_to_29,2021-01-20,167,25,25-29,1954,0.08546571136131013
30_to_34,2021-01-20,181,30,30-34,1954,0.09263050153531217
35_to_39,2021-01-20,152,35,35-39,1954,0.07778915046059365
40_to_44,2021-01-20,137,40,40-44,1954,0.07011258955987718
45_to_49,2021-01-20,146,45,45-49,1954,0.07471852610030706
50_to_54,2021-01-20,154,50,50-54,1954,0.07881269191402251
55_to_59,2021-01-20,179,55,55-59,1954,0.09160696008188332
60_to_64,2021-01-20,119,60,60-64,1954,0.0609007164790174
65_to_69,2021-01-20,70,65,65-69,1954,0.03582395087001024
70_to_74,2021-01-20,64,70,70-74,1954,0.032753326509723645
75_to_79,2021-01-20,54,75,75-79,1954,0.027635619242579325
80_to_84,2021-01-20,66,80,80-84,1954,0.033776867963152504
85_to_89,2021-01-20,67,85,85-89,1954,0.03428863868986694
90+,2021-01-20,52,90,90+,1954,0.02661207778915046
0_to_4,2021-01-22,24,0,0-4,1079,0.022242817423540315
5_to_9,2021-01-22,23,5,5-9,1079,0.021316033364226137
10_to_14,2021-01-22,28,10,10-14,1079,0.025949953660797033
15_to_19,2021-01-22,59,15,15-19,1079,0.05468025949953661
20_to_24,2021-01-22,100,20,20-24,1079,0.09267840593141798
25_to_29,2021-01-22,95,25,25-29,1079,0.08804448563484708
30_to_34,2021-01-22,97,30,30-34,1079,0.08989805375347544
35_to_39,2021-01-22,74,35,35-39,1079,0.0685820203892493
40_to_44,2021-01-22,79,40,40-44,1079,0.0732159406858202
45_to_49,2021-01-22,73,45,45-49,1079,0.06765523632993513
50_to_54,2021-01-22,101,50,50-54,1079,0.09360518999073215
55_to_59,2021-01-22,80,55,55-59,1079,0.07414272474513438
60_to_64,2021-01-22,53,60,60-64,1079,0.04911955514365153
65_to_69,2021-01-22,34,65,65-69,1079,0.03151065801668211
70_to_74,2021-01-22,31,70,70-74,1079,0.028730305838739572
75_to_79,2021-01-22,25,75,75-79,1079,0.023169601482854494
80_to_84,2021-01-22,22,80,80-84,1079,0.020389249304911955
85_to_89,2021-01-22,41,85,85-89,1079,0.037998146431881374
90+,2021-01-22,40,90,90+,1079,0.03707136237256719
0_to_4,2021-01-23,40,0,0-4,1666,0.024009603841536616
5_to_9,2021-01-23,33,5,5-9,1666,0.019807923169267706
10_to_14,2021-01-23,44,10,10-14,1666,0.026410564225690276
15_to_19,2021-01-23,80,15,15-19,1666,0.04801920768307323
20_to_24,2021-01-23,132,20,20-24,1666,0.07923169267707082
25_to_29,2021-01-23,168,25,25-29,1666,0.10084033613445378
30_to_34,2021-01-23,137,30,30-34,1666,0.0822328931572629
35_to_39,2021-01-23,114,35,35-39,1666,0.06842737094837935
40_to_44,2021-01-23,117,40,40-44,1666,0.0702280912364946
45_to_49,2021-01-23,113,45,45-49,1666,0.06782713085234093
50_to_54,2021-01-23,131,50,50-54,1666,0.07863145258103241
55_to_59,2021-01-23,132,55,55-59,1666,0.07923169267707082
60_to_64,2021-01-23,96,60,60-64,1666,0.057623049219687875
65_to_69,2021-01-23,82,65,65-69,1666,0.04921968787515006
70_to_74,2021-01-23,45,70,70-74,1666,0.02701080432172869
75_to_79,2021-01-23,52,75,75-79,1666,0.031212484993997598
80_to_84,2021-01-23,58,80,80-84,1666,0.03481392557022809
85_to_89,2021-01-23,47,85,85-89,1666,0.028211284513805522
90+,2021-01-23,45,90,90+,1666,0.02701080432172869
0_to_4,2021-01-25,15,0,0-4,569,0.026362038664323375
5_to_9,2021-01-25,15,5,5-9,569,0.026362038664323375
10_to_14,2021-01-25,17,10,10-14,569,0.029876977152899824
15_to_19,2021-01-25,22,15,15-19,569,0.03866432337434095
20_to_24,2021-01-25,45,20,20-24,569,0.07908611599297012
25_to_29,2021-01-25,75,25,25-29,569,0.13181019332161686
30_to_34,2021-01-25,45,30,30-34,569,0.07908611599297012
35_to_39,2021-01-25,40,35,35-39,569,0.070298769771529
40_to_44,2021-01-25,40,40,40-44,569,0.070298769771529
45_to_49,2021-01-25,48,45,45-49,569,0.0843585237258348
50_to_54,2021-01-25,45,50,50-54,569,0.07908611599297012
55_to_59,2021-01-25,48,55,55-59,569,0.0843585237258348
60_to_64,2021-01-25,32,60,60-64,569,0.056239015817223195
65_to_69,2021-01-25,18,65,65-69,569,0.03163444639718805
70_to_74,2021-01-25,18,70,70-74,569,0.03163444639718805
75_to_79,2021-01-25,10,75,75-79,569,0.01757469244288225
80_to_84,2021-01-25,16,80,80-84,569,0.028119507908611598
85_to_89,2021-01-25,11,85,85-89,569,0.019332161687170474
90+,2021-01-25,9,90,90+,569,0.015817223198594025
0_to_4,2021-01-26,11,0,0-4,537,0.020484171322160148
5_to_9,2021-01-26,7,5,5-9,537,0.01303538175046555
10_to_14,2021-01-26,13,10,10-14,537,0.024208566108007448
15_to_19,2021-01-26,21,15,15-19,537,0.03910614525139665
20_to_24,2021-01-26,35,20,20-24,537,0.06517690875232775
25_to_29,2021-01-26,57,25,25-29,537,0.10614525139664804
30_to_34,2021-01-26,66,30,30-34,537,0.12290502793296089
35_to_39,2021-01-26,44,35,35-39,537,0.08193668528864059
40_to_44,2021-01-26,39,40,40-44,537,0.07262569832402235
45_to_49,2021-01-26,45,45,45-49,537,0.08379888268156424
50_to_54,2021-01-26,38,50,50-54,537,0.07076350093109869
55_to_59,2021-01-26,61,55,55-59,537,0.11359404096834265
60_to_64,2021-01-26,32,60,60-64,537,0.0595903165735568
65_to_69,2021-01-26,9,65,65-69,537,0.01675977653631285
70_to_74,2021-01-26,5,70,70-74,537,0.00931098696461825
75_to_79,2021-01-26,21,75,75-79,537,0.03910614525139665
80_to_84,2021-01-26,5,80,80-84,537,0.00931098696461825
85_to_89,2021-01-26,16,85,85-89,537,0.0297951582867784
90+,2021-01-26,12,90,90+,537,0.0223463687150838
0_to_4,2021-01-27,17,0,0-4,704,0.024147727272727272
5_to_9,2021-01-27,9,5,5-9,704,0.01278409090909091
10_to_14,2021-01-27,20,10,10-14,704,0.028409090909090908
15_to_19,2021-01-27,24,15,15-19,704,0.03409090909090909
20_to_24,2021-01-27,65,20,20-24,704,0.09232954545454546
25_to_29,2021-01-27,74,25,25-29,704,0.10511363636363637
30_to_34,2021-01-27,60,30,30-34,704,0.08522727272727272
35_to_39,2021-01-27,51,35,35-39,704,0.07244318181818182
40_to_44,2021-01-27,65,40,40-44,704,0.09232954545454546
45_to_49,2021-01-27,52,45,45-49,704,0.07386363636363637
50_to_54,2021-01-27,52,50,50-54,704,0.07386363636363637
55_to_59,2021-01-27,47,55,55-59,704,0.06676136363636363
60_to_64,2021-01-27,37,60,60-64,704,0.052556818181818184
65_to_69,2021-01-27,22,65,65-69,704,0.03125
70_to_74,2021-01-27,15,70,70-74,704,0.02130681818181818
75_to_79,2021-01-27,22,75,75-79,704,0.03125
80_to_84,2021-01-27,26,80,80-84,704,0.036931818181818184
85_to_89,2021-01-27,23,85,85-89,704,0.032670454545454544
90+,2021-01-27,23,90,90+,704,0.032670454545454544
0_to_4,2021-01-28,12,0,0-4,546,0.02197802197802198
5_to_9,2021-01-28,16,5,5-9,546,0.029304029304029304
10_to_14,2021-01-28,16,10,10-14,546,0.029304029304029304
15_to_19,2021-01-28,22,15,15-19,546,0.040293040293040296
20_to_24,2021-01-28,41,20,20-24,546,0.07509157509157509
25_to_29,2021-01-28,52,25,25-29,546,0.09523809523809523
30_to_34,2021-01-28,35,30,30-34,546,0.0641025641025641
35_to_39,2021-01-28,41,35,35-39,546,0.07509157509157509
40_to_44,2021-01-28,34,40,40-44,546,0.06227106227106227
45_to_49,2021-01-28,36,45,45-49,546,0.06593406593406594
50_to_54,2021-01-28,52,50,50-54,546,0.09523809523809523
55_to_59,2021-01-28,45,55,55-59,546,0.08241758241758242
60_to_64,2021-01-28,28,60,60-64,546,0.05128205128205128
65_to_69,2021-01-28,18,65,65-69,546,0.03296703296703297
70_to_74,2021-01-28,18,70,70-74,546,0.03296703296703297
75_to_79,2021-01-28,15,75,75-79,546,0.027472527472527472
80_to_84,2021-01-28,24,80,80-84,546,0.04395604395604396
85_to_89,2021-01-28,20,85,85-89,546,0.03663003663003663
90+,2021-01-28,21,90,90+,546,0.038461538461538464
0_to_4,2021-01-29,23,0,0-4,737,0.031207598371777476
5_to_9,2021-01-29,15,5,5-9,737,0.0203527815468114
10_to_14,2021-01-29,19,10,10-14,737,0.025780189959294438
15_to_19,2021-01-29,40,15,15-19,737,0.054274084124830396
20_to_24,2021-01-29,65,20,20-24,737,0.08819538670284939
25_to_29,2021-01-29,73,25,25-29,737,0.09905020352781546
30_to_34,2021-01-29,64,30,30-34,737,0.08683853459972862
35_to_39,2021-01-29,55,35,35-39,737,0.07462686567164178
40_to_44,2021-01-29,39,40,40-44,737,0.052917232021709636
45_to_49,2021-01-29,46,45,45-49,737,0.06241519674355495
50_to_54,2021-01-29,69,50,50-54,737,0.09362279511533243
55_to_59,2021-01-29,53,55,55-59,737,0.07191316146540028
60_to_64,2021-01-29,39,60,60-64,737,0.052917232021709636
65_to_69,2021-01-29,33,65,65-69,737,0.04477611940298507
70_to_74,2021-01-29,24,70,70-74,737,0.032564450474898234
75_to_79,2021-01-29,17,75,75-79,737,0.023066485753052916
80_to_84,2021-01-29,18,80,80-84,737,0.024423337856173677
85_to_89,2021-01-29,21,85,85-89,737,0.028493894165535955
90+,2021-01-29,24,90,90+,737,0.032564450474898234
0_to_4,2021-01-30,15,0,0-4,605,0.024793388429752067
5_to_9,2021-01-30,14,5,5-9,605,0.023140495867768594
10_to_14,2021-01-30,15,10,10-14,605,0.024793388429752067
15_to_19,2021-01-30,14,15,15-19,605,0.023140495867768594
20_to_24,2021-01-30,73,20,20-24,605,0.1206611570247934
25_to_29,2021-01-30,44,25,25-29,605,0.07272727272727272
30_to_34,2021-01-30,60,30,30-34,605,0.09917355371900827
35_to_39,2021-01-30,41,35,35-39,605,0.06776859504132231
40_to_44,2021-01-30,35,40,40-44,605,0.05785123966942149
45_to_49,2021-01-30,41,45,45-49,605,0.06776859504132231
50_to_54,2021-01-30,45,50,50-54,605,0.0743801652892562
55_to_59,2021-01-30,58,55,55-59,605,0.09586776859504133
60_to_64,2021-01-30,43,60,60-64,605,0.07107438016528926
65_to_69,2021-01-30,24,65,65-69,605,0.03966942148760331
70_to_74,2021-01-30,26,70,70-74,605,0.04297520661157025
75_to_79,2021-01-30,12,75,75-79,605,0.019834710743801654
80_to_84,2021-01-30,18,80,80-84,605,0.02975206611570248
85_to_89,2021-01-30,14,85,85-89,605,0.023140495867768594
90+,2021-01-30,13,90,90+,605,0.021487603305785124
0_to_4,2021-01-31,18,0,0-4,630,0.02857142857142857
5_to_9,2021-01-31,11,5,5-9,630,0.01746031746031746
10_to_14,2021-01-31,21,10,10-14,630,0.03333333333333333
15_to_19,2021-01-31,37,15,15-19,630,0.05873015873015873
20_to_24,2021-01-31,52,20,20-24,630,0.08253968253968254
25_to_29,2021-01-31,59,25,25-29,630,0.09365079365079365
30_to_34,2021-01-31,66,30,30-34,630,0.10476190476190476
35_to_39,2021-01-31,47,35,35-39,630,0.0746031746031746
40_to_44,2021-01-31,40,40,40-44,630,0.06349206349206349
45_to_49,2021-01-31,50,45,45-49,630,0.07936507936507936
50_to_54,2021-01-31,45,50,50-54,630,0.07142857142857142
55_to_59,2021-01-31,40,55,55-59,630,0.06349206349206349
60_to_64,2021-01-31,26,60,60-64,630,0.04126984126984127
65_to_69,2021-01-31,21,65,65-69,630,0.03333333333333333
70_to_74,2021-01-31,23,70,70-74,630,0.03650793650793651
75_to_79,2021-01-31,19,75,75-79,630,0.03015873015873016
80_to_84,2021-01-31,21,80,80-84,630,0.03333333333333333
85_to_89,2021-01-31,18,85,85-89,630,0.02857142857142857
90+,2021-01-31,16,90,90+,630,0.025396825396825397
0_to_4,2021-02-01,18,0,0-4,614,0.029315960912052116
5_to_9,2021-02-01,16,5,5-9,614,0.026058631921824105
10_to_14,2021-02-01,26,10,10-14,614,0.04234527687296417
15_to_19,2021-02-01,40,15,15-19,614,0.06514657980456026
20_to_24,2021-02-01,51,20,20-24,614,0.08306188925081433
25_to_29,2021-02-01,56,25,25-29,614,0.09120521172638436
30_to_34,2021-02-01,72,30,30-34,614,0.11726384364820847
35_to_39,2021-02-01,34,35,35-39,614,0.05537459283387622
40_to_44,2021-02-01,34,40,40-44,614,0.05537459283387622
45_to_49,2021-02-01,37,45,45-49,614,0.06026058631921824
50_to_54,2021-02-01,47,50,50-54,614,0.07654723127035831
55_to_59,2021-02-01,40,55,55-59,614,0.06514657980456026
60_to_64,2021-02-01,41,60,60-64,614,0.06677524429967427
65_to_69,2021-02-01,19,65,65-69,614,0.030944625407166124
70_to_74,2021-02-01,8,70,70-74,614,0.013029315960912053
75_to_79,2021-02-01,19,75,75-79,614,0.030944625407166124
80_to_84,2021-02-01,23,80,80-84,614,0.03745928338762215
85_to_89,2021-02-01,16,85,85-89,614,0.026058631921824105
90+,2021-02-01,17,90,90+,614,0.02768729641693811
0_to_4,2021-02-02,9,0,0-4,455,0.01978021978021978
5_to_9,2021-02-02,6,5,5-9,455,0.013186813186813187
10_to_14,2021-02-02,11,10,10-14,455,0.024175824175824177
15_to_19,2021-02-02,20,15,15-19,455,0.04395604395604396
20_to_24,2021-02-02,30,20,20-24,455,0.06593406593406594
25_to_29,2021-02-02,45,25,25-29,455,0.0989010989010989
30_to_34,2021-02-02,42,30,30-34,455,0.09230769230769231
35_to_39,2021-02-02,35,35,35-39,455,0.07692307692307693
40_to_44,2021-02-02,38,40,40-44,455,0.08351648351648351
45_to_49,2021-02-02,31,45,45-49,455,0.06813186813186813
50_to_54,2021-02-02,34,50,50-54,455,0.07472527472527472
55_to_59,2021-02-02,34,55,55-59,455,0.07472527472527472
60_to_64,2021-02-02,18,60,60-64,455,0.03956043956043956
65_to_69,2021-02-02,21,65,65-69,455,0.046153846153846156
70_to_74,2021-02-02,19,70,70-74,455,0.041758241758241756
75_to_79,2021-02-02,20,75,75-79,455,0.04395604395604396
80_to_84,2021-02-02,19,80,80-84,455,0.041758241758241756
85_to_89,2021-02-02,16,85,85-89,455,0.035164835164835165
90+,2021-02-02,7,90,90+,455,0.015384615384615385
0_to_4,2021-02-03,13,0,0-4,544,0.02389705882352941
5_to_9,2021-02-03,9,5,5-9,544,0.016544117647058824
10_to_14,2021-02-03,10,10,10-14,544,0.01838235294117647
15_to_19,2021-02-03,30,15,15-19,544,0.05514705882352941
20_to_24,2021-02-03,50,20,20-24,544,0.09191176470588236
25_to_29,2021-02-03,60,25,25-29,544,0.11029411764705882
30_to_34,2021-02-03,45,30,30-34,544,0.08272058823529412
35_to_39,2021-02-03,30,35,35-39,544,0.05514705882352941
40_to_44,2021-02-03,33,40,40-44,544,0.06066176470588235
45_to_49,2021-02-03,39,45,45-49,544,0.07169117647058823
50_to_54,2021-02-03,38,50,50-54,544,0.06985294117647059
55_to_59,2021-02-03,43,55,55-59,544,0.07904411764705882
60_to_64,2021-02-03,28,60,60-64,544,0.051470588235294115
65_to_69,2021-02-03,24,65,65-69,544,0.04411764705882353
70_to_74,2021-02-03,19,70,70-74,544,0.034926470588235295
75_to_79,2021-02-03,15,75,75-79,544,0.027573529411764705
80_to_84,2021-02-03,18,80,80-84,544,0.03308823529411765
85_to_89,2021-02-03,19,85,85-89,544,0.034926470588235295
90+,2021-02-03,21,90,90+,544,0.03860294117647059
0_to_4,2021-02-04,38,0,0-4,1072,0.03544776119402985
5_to_9,2021-02-04,16,5,5-9,1072,0.014925373134328358
10_to_14,2021-02-04,33,10,10-14,1072,0.030783582089552237
15_to_19,2021-02-04,30,15,15-19,1072,0.027985074626865673
20_to_24,2021-02-04,103,20,20-24,1072,0.0960820895522388
25_to_29,2021-02-04,96,25,25-29,1072,0.08955223880597014
30_to_34,2021-02-04,91,30,30-34,1072,0.08488805970149253
35_to_39,2021-02-04,87,35,35-39,1072,0.08115671641791045
40_to_44,2021-02-04,79,40,40-44,1072,0.07369402985074627
45_to_49,2021-02-04,88,45,45-49,1072,0.08208955223880597
50_to_54,2021-02-04,77,50,50-54,1072,0.07182835820895522
55_to_59,2021-02-04,74,55,55-59,1072,0.06902985074626866
60_to_64,2021-02-04,60,60,60-64,1072,0.055970149253731345
65_to_69,2021-02-04,30,65,65-69,1072,0.027985074626865673
70_to_74,2021-02-04,31,70,70-74,1072,0.028917910447761194
75_to_79,2021-02-04,31,75,75-79,1072,0.028917910447761194
80_to_84,2021-02-04,35,80,80-84,1072,0.03264925373134328
85_to_89,2021-02-04,31,85,85-89,1072,0.028917910447761194
90+,2021-02-04,42,90,90+,1072,0.03917910447761194
0_to_4,2021-02-06,23,0,0-4,460,0.05
5_to_9,2021-02-06,5,5,5-9,460,0.010869565217391304
10_to_14,2021-02-06,10,10,10-14,460,0.021739130434782608
15_to_19,2021-02-06,26,15,15-19,460,0.05652173913043478
20_to_24,2021-02-06,41,20,20-24,460,0.0891304347826087
25_to_29,2021-02-06,47,25,25-29,460,0.10217391304347827
30_to_34,2021-02-06,43,30,30-34,460,0.09347826086956522
35_to_39,2021-02-06,32,35,35-39,460,0.06956521739130435
40_to_44,2021-02-06,30,40,40-44,460,0.06521739130434782
45_to_49,2021-02-06,42,45,45-49,460,0.09130434782608696
50_to_54,2021-02-06,33,50,50-54,460,0.07173913043478261
55_to_59,2021-02-06,37,55,55-59,460,0.08043478260869565
60_to_64,2021-02-06,23,60,60-64,460,0.05
65_to_69,2021-02-06,17,65,65-69,460,0.036956521739130437
70_to_74,2021-02-06,7,70,70-74,460,0.015217391304347827
75_to_79,2021-02-06,9,75,75-79,460,0.01956521739130435
80_to_84,2021-02-06,15,80,80-84,460,0.03260869565217391
85_to_89,2021-02-06,13,85,85-89,460,0.02826086956521739
90+,2021-02-06,7,90,90+,460,0.015217391304347827
0_to_4,2021-02-07,19,0,0-4,610,0.03114754098360656
5_to_9,2021-02-07,14,5,5-9,610,0.022950819672131147
10_to_14,2021-02-07,11,10,10-14,610,0.018032786885245903
15_to_19,2021-02-07,28,15,15-19,610,0.04590163934426229
20_to_24,2021-02-07,56,20,20-24,610,0.09180327868852459
25_to_29,2021-02-07,60,25,25-29,610,0.09836065573770492
30_to_34,2021-02-07,65,30,30-34,610,0.10655737704918032
35_to_39,2021-02-07,53,35,35-39,610,0.08688524590163935
40_to_44,2021-02-07,56,40,40-44,610,0.09180327868852459
45_to_49,2021-02-07,39,45,45-49,610,0.06393442622950819
50_to_54,2021-02-07,48,50,50-54,610,0.07868852459016394
55_to_59,2021-02-07,47,55,55-59,610,0.07704918032786885
60_to_64,2021-02-07,42,60,60-64,610,0.06885245901639345
65_to_69,2021-02-07,18,65,65-69,610,0.029508196721311476
70_to_74,2021-02-07,14,70,70-74,610,0.022950819672131147
75_to_79,2021-02-07,7,75,75-79,610,0.011475409836065573
80_to_84,2021-02-07,15,80,80-84,610,0.02459016393442623
85_to_89,2021-02-07,12,85,85-89,610,0.019672131147540985
